"アイテムID(NC)","アイテムコード","名称","代表画像ファイル名(NC)","説明","素材","サイズHTML","表示順","アイテム表示可否","納期(日)","配送コメント","最低数量","アイテムプラットフォームプリセット","アイテム個体ID","カラーID","カラー名称(NC)","カラー表示順","サイズID","サイズ名称(NC)","3DモデルID","3Dモデル名称(NC)","アイテム個体表示可否","アイテム個体プラットフォームプリセット","ベンダー名(ベンダー情報)","アイテム型番(ベンダー情報)","カラー名(ベンダー情報)","カラーコード(ベンダー情報)","サイズ名(ベンダー情報)","JAN(ベンダー情報)","価格(ベンダー情報)"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6290","マリンブルー","11","5018","","","","1","0","（仮）","5397-01","マリンブルー","0095","S","2900000034011","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","12","5018","","","","1","0","（仮）","5397-01","スミ","0165","S","2900000034012","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6274","グレージュ","13","5018","","","","1","0","（仮）","5397-01","グレージュ","0183","S","2900000034013","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6254","ハイレッド","14","5018","","","","1","0","（仮）","5397-01","ハイレッド","0232","S","2900000034014","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6291","ダークチョコレート","15","5018","","","","1","0","（仮）","5397-01","ダークチョコレート","0237","S","2900000034015","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6292","ヴィンテージナチュラル","16","5018","","","","1","0","（仮）","5397-01","ヴィンテージナチュラル","0600","S","2900000034016","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6293","ヴィンテージイエロー","17","5018","","","","1","0","（仮）","5397-01","ヴィンテージイエロー","0949","S","2900000034017","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6294","ヴィンテージサックス","18","5018","","","","1","0","（仮）","5397-01","ヴィンテージサックス","0952","S","2900000034018","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","5019","","","","1","0","（仮）","5397-01","ホワイト","0001","M","2900000034019","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","5019","","","","1","0","（仮）","5397-01","ブラック","0002","M","2900000034020","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","5019","","","","1","0","（仮）","5397-01","アッシュ","0005","M","2900000034021","5220"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6241","ミックスグレー","4","5019","","","","1","0","（仮）","5397-01","ミックスグレー","0006","M","2900000034022","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6288","グレー","5","5019","","","","1","0","（仮）","5397-01","グレー","0013","M","2900000034023","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","6","5019","","","","1","0","（仮）","5397-01","ゴールド","0022","M","2900000034024","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6289","モスグリーン","7","5019","","","","1","0","（仮）","5397-01","モスグリーン","0054","M","2900000034025","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","8","5019","","","","1","0","（仮）","5397-01","バーガンディ","0072","M","2900000034026","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","9","5019","","","","1","0","（仮）","5397-01","ネイビー","0086","M","2900000034027","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","10","5019","","","","1","0","（仮）","5397-01","インディゴ","0087","M","2900000034028","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6290","マリンブルー","11","5019","","","","1","0","（仮）","5397-01","マリンブルー","0095","M","2900000034029","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","12","5019","","","","1","0","（仮）","5397-01","スミ","0165","M","2900000034030","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6274","グレージュ","13","5019","","","","1","0","（仮）","5397-01","グレージュ","0183","M","2900000034031","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6254","ハイレッド","14","5019","","","","1","0","（仮）","5397-01","ハイレッド","0232","M","2900000034032","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6291","ダークチョコレート","15","5019","","","","1","0","（仮）","5397-01","ダークチョコレート","0237","M","2900000034033","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6292","ヴィンテージナチュラル","16","5019","","","","1","0","（仮）","5397-01","ヴィンテージナチュラル","0600","M","2900000034034","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6293","ヴィンテージイエロー","17","5019","","","","1","0","（仮）","5397-01","ヴィンテージイエロー","0949","M","2900000034035","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6294","ヴィンテージサックス","18","5019","","","","1","0","（仮）","5397-01","ヴィンテージサックス","0952","M","2900000034036","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","5020","","","","1","0","（仮）","5397-01","ホワイト","0001","L","2900000034037","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","5020","","","","1","0","（仮）","5397-01","ブラック","0002","L","2900000034038","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","5020","","","","1","0","（仮）","5397-01","アッシュ","0005","L","2900000034039","5220"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6241","ミックスグレー","4","5020","","","","1","0","（仮）","5397-01","ミックスグレー","0006","L","2900000034040","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6288","グレー","5","5020","","","","1","0","（仮）","5397-01","グレー","0013","L","2900000034041","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","6","5020","","","","1","0","（仮）","5397-01","ゴールド","0022","L","2900000034042","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6289","モスグリーン","7","5020","","","","1","0","（仮）","5397-01","モスグリーン","0054","L","2900000034043","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","8","5020","","","","1","0","（仮）","5397-01","バーガンディ","0072","L","2900000034044","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","9","5020","","","","1","0","（仮）","5397-01","ネイビー","0086","L","2900000034045","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","10","5020","","","","1","0","（仮）","5397-01","インディゴ","0087","L","2900000034046","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6290","マリンブルー","11","5020","","","","1","0","（仮）","5397-01","マリンブルー","0095","L","2900000034047","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","12","5020","","","","1","0","（仮）","5397-01","スミ","0165","L","2900000034048","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6274","グレージュ","13","5020","","","","1","0","（仮）","5397-01","グレージュ","0183","L","2900000034049","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6254","ハイレッド","14","5020","","","","1","0","（仮）","5397-01","ハイレッド","0232","L","2900000034050","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6291","ダークチョコレート","15","5020","","","","1","0","（仮）","5397-01","ダークチョコレート","0237","L","2900000034051","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6292","ヴィンテージナチュラル","16","5020","","","","1","0","（仮）","5397-01","ヴィンテージナチュラル","0600","L","2900000034052","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6293","ヴィンテージイエロー","17","5020","","","","1","0","（仮）","5397-01","ヴィンテージイエロー","0949","L","2900000034053","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6294","ヴィンテージサックス","18","5020","","","","1","0","（仮）","5397-01","ヴィンテージサックス","0952","L","2900000034054","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","6047","","","","1","0","（仮）","5397-01","ホワイト","0001","XL","2900000034055","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","6047","","","","1","0","（仮）","5397-01","ブラック","0002","XL","2900000034056","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","6047","","","","1","0","（仮）","5397-01","アッシュ","0005","XL","2900000034057","5220"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6241","ミックスグレー","4","6047","","","","1","0","（仮）","5397-01","ミックスグレー","0006","XL","2900000034058","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6288","グレー","5","6047","","","","1","0","（仮）","5397-01","グレー","0013","XL","2900000034059","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","6","6047","","","","1","0","（仮）","5397-01","ゴールド","0022","XL","2900000034060","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6289","モスグリーン","7","6047","","","","1","0","（仮）","5397-01","モスグリーン","0054","XL","2900000034061","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","8","6047","","","","1","0","（仮）","5397-01","バーガンディ","0072","XL","2900000034062","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","9","6047","","","","1","0","（仮）","5397-01","ネイビー","0086","XL","2900000034063","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","10","6047","","","","1","0","（仮）","5397-01","インディゴ","0087","XL","2900000034064","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6290","マリンブルー","11","6047","","","","1","0","（仮）","5397-01","マリンブルー","0095","XL","2900000034065","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","12","6047","","","","1","0","（仮）","5397-01","スミ","0165","XL","2900000034066","4540"
