"アイテムID(NC)","アイテムコード","名称","代表画像ファイル名(NC)","説明","素材","サイズHTML","表示順","アイテム表示可否","納期(日)","配送コメント","最低数量","アイテムプラットフォームプリセット","アイテム個体ID","カラーID","カラー名称(NC)","カラー表示順","サイズID","サイズ名称(NC)","3DモデルID","3Dモデル名称(NC)","アイテム個体表示可否","アイテム個体プラットフォームプリセット","ベンダー名(ベンダー情報)","アイテム型番(ベンダー情報)","カラー名(ベンダー情報)","カラーコード(ベンダー情報)","サイズ名(ベンダー情報)","JAN(ベンダー情報)","価格(ベンダー情報)"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6284","アッシュ/ビリヤードグリーン","4","5019","","","","1","0","（仮）","5041-01","アッシュ/ビリヤードグリーン","7939","M","2900000033011","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6285","アッシュ/クラシックブルー","5","5019","","","","1","0","（仮）","5041-01","アッシュ/クラシックブルー","7979","M","2900000033012","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6286","ヴィンテージ ナチュラル/ライトオリーブ","6","5019","","","","1","0","（仮）","5041-01","ヴィンテージ ナチュラル/ライトオリーブ","8042","M","2900000033013","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6287","ヴィンテージ ナチュラル/ダークキャメル","7","5019","","","","1","0","（仮）","5041-01","ヴィンテージ ナチュラル/ダークキャメル","8043","M","2900000033014","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6281","ホワイト/ブラック","1","5020","","","","1","0","（仮）","5041-01","ホワイト/ブラック","1002","L","2900000033015","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6282","ホワイト/バイオレットパープル","2","5020","","","","1","0","（仮）","5041-01","ホワイト/バイオレットパープル","1063","L","2900000033016","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6283","アッシュ/スミ","3","5020","","","","1","0","（仮）","5041-01","アッシュ/スミ","7907","L","2900000033017","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6284","アッシュ/ビリヤードグリーン","4","5020","","","","1","0","（仮）","5041-01","アッシュ/ビリヤードグリーン","7939","L","2900000033018","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6285","アッシュ/クラシックブルー","5","5020","","","","1","0","（仮）","5041-01","アッシュ/クラシックブルー","7979","L","2900000033019","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6286","ヴィンテージ ナチュラル/ライトオリーブ","6","5020","","","","1","0","（仮）","5041-01","ヴィンテージ ナチュラル/ライトオリーブ","8042","L","2900000033020","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6287","ヴィンテージ ナチュラル/ダークキャメル","7","5020","","","","1","0","（仮）","5041-01","ヴィンテージ ナチュラル/ダークキャメル","8043","L","2900000033021","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6281","ホワイト/ブラック","1","6047","","","","1","0","（仮）","5041-01","ホワイト/ブラック","1002","XL","2900000033022","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6282","ホワイト/バイオレットパープル","2","6047","","","","1","0","（仮）","5041-01","ホワイト/バイオレットパープル","1063","XL","2900000033023","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6283","アッシュ/スミ","3","6047","","","","1","0","（仮）","5041-01","アッシュ/スミ","7907","XL","2900000033024","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6284","アッシュ/ビリヤードグリーン","4","6047","","","","1","0","（仮）","5041-01","アッシュ/ビリヤードグリーン","7939","XL","2900000033025","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6285","アッシュ/クラシックブルー","5","6047","","","","1","0","（仮）","5041-01","アッシュ/クラシックブルー","7979","XL","2900000033026","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6286","ヴィンテージ ナチュラル/ライトオリーブ","6","6047","","","","1","0","（仮）","5041-01","ヴィンテージ ナチュラル/ライトオリーブ","8042","XL","2900000033027","2390"
"13570","5041-01","5041-01 5.6オンス ラグランスリーブ Tシャツ","","United Athle 5041-01。5.6オンス ラグランスリーブ Tシャツ。","綿100%","S,M,L,XL","3","1","10","（仮）通常配送","1","0","","6287","ヴィンテージ ナチュラル/ダークキャメル","7","6047","","","","1","0","（仮）","5041-01","ヴィンテージ ナチュラル/ダークキャメル","8043","XL","2900000033028","2390"
